0.09531,7.423,5.7933
0.09531,7.3199,5.9967
0.09531,7.5544,6.1719
-2.3026,7.2606,5.8114
0.74194,7.4548,5.7964
0.09531,7.1832,5.7903
-2.3026,9.1723,5.7903
0.09531,7.3697,5.7964
-2.3026,6.6594,5.7872
0.09531,7.3741,5.8144
0.09531,7.3828,5.8974
-2.3026,7.7639,5.7811
0.09531,7.335,5.7933
0.09531,8.2802,5.7811
-2.3026,6.7902,5.7964
0.09531,7.2999,5.9165
0.09531,7.0459,5.7903
0.09531,7.1042,6.0188
-2.3026,7.1374,5.8233
0.09531,6.8795,5.8204
-2.3026,7.3939,5.8114
0.74194,9.666,7.2676
0.09531,6.4679,5.8322
0.09531,8.1862,5.8233
0.09531,7.4923,5.9272
-2.3026,7.2285,5.9272
0.09531,6.6162,5.8144
0.09531,7.339,5.8174
0.09531,7.3305,6.0164
-2.3026,6.7594,5.8174
-2.3026,7.0459,5.8174
0.09531,6.8866,5.8054
0.09531,7.3602,5.8204
-2.3026,7.6044,5.8174
0.09531,8.0662,5.8084
0.09531,7.3803,5.8174
-2.3026,7.3753,5.8024
-2.3026,7.1034,5.8947
0.09531,7.1034,6.0017
-2.3026,7.0415,5.7872
0.09531,6.8805,5.8054
0.09531,7.1531,5.8054
0.09531,7.3671,5.7933
0.74194,9.6636,7.2364
0.09531,7.4242,5.8054
0.09531,7.2662,5.7903
-2.3026,7.3467,5.8054
-2.3026,7.3734,5.7964
0.09531,7.4703,5.8024
0.09531,7.2794,6.0847
0.09531,6.6135,5.7903
0.09531,7.3259,5.9842
0.09531,6.6594,5.7872
-2.3026,7.2277,5.8024
-2.3026,7.2204,5.8144
-2.3026,6.5089,5.8024
0.09531,8.0659,5.7872
0.09531,7.5077,5.7994
-2.3026,7.2745,5.8204
0.09531,7.0274,5.7903
-2.3026,6.5835,6.0041
-2.3026,6.6797,5.9942
-2.3026,7.0868,6.1072
-2.3026,7.0877,6.2287
-2.3026,6.8058,6.014
-2.3026,6.2617,5.9942
-2.3026,7.219,5.9942
-2.3026,6.9642,5.9967
-2.3026,8.2199,5.9741
-2.3026,6.9509,5.9992
-2.3026,7.9625,5.9942
-2.3026,6.6645,5.9967
-2.3026,6.819,5.9942
-2.3026,6.8125,5.9992
-2.3026,9.6642,7.5332
-2.3026,6.425,6.0041
-2.3026,7.5601,5.9664
-2.3026,6.7857,6.0091
-2.3026,7.2951,6.0041
-2.3026,7.4559,6.2287
-2.3026,8.3015,6.2346
-2.3026,7.2371,5.969
-2.3026,7.3915,6.1183
-2.3026,7.0868,5.9842
-2.3026,7.0203,5.9741
-2.3026,7.3448,6.0017
-2.3026,7.3086,5.9741
-2.3026,7.2393,6.2248
-2.3026,7.1389,5.9664
-2.3026,7.1001,6.1183
-2.3026,7.3252,6.0041
-2.3026,7.2883,6.1072
-2.3026,7.0717,5.9992
-2.3026,7.4408,5.9942
-2.3026,6.5569,5.9942
-2.3026,6.5808,6.0066
-2.3026,6.7359,6.0041
-2.3026,8.2226,5.9992
-2.3026,7.0674,5.9992
-2.3026,7.9292,5.969
-2.3026,8.3627,5.9842
-2.3026,7.5116,5.9741
-2.3026,7.3324,5.9967
-2.3026,6.8321,5.9942
-2.3026,8.3114,6.0091
-2.3026,6.6504,5.9967
-2.3026,8.7617,5.9892
-2.3026,7.472,5.9917
-2.3026,7.0784,5.9967
-2.3026,6.867,5.9942
-2.3026,6.6282,5.9842
-2.3026,7.1938,5.9967
-2.3026,7.3716,6.1227
-2.3026,7.2944,5.9942
-2.3026,7.7416,6.0164
-2.3026,6.948,6.0091
-2.3026,7.7936,5.9867
-2.3026,7.7346,5.9992
-2.3026,8.0725,6.1161
-2.3026,7.4945,5.9967
-2.3026,7.3652,5.9992
-2.3026,9.5293,5.9967
-2.3026,6.7605,5.8024
0.09531,7.1547,5.8114
0.09531,7.3697,5.8054
-2.3026,7.3059,5.7903
-2.3026,6.4694,5.8174
0.09531,9.6678,7.2835
-2.3026,8.1865,5.8084
0.09531,7.2676,5.7964
-2.3026,6.7605,5.8084
-2.3026,6.4315,5.8084
-2.3026,7.3474,5.8084
0.09531,7.2585,6.0164
0.09531,7.1205,5.8054
-2.3026,6.8555,5.7964
-2.3026,7.0951,5.7933
0.09531,7.3614,5.8084
-2.3026,6.3083,5.8054
-2.3026,7.7631,5.7811
-2.3026,7.5088,5.8054
-2.3026,7.1042,5.9111
0.09531,7.0725,5.9218
-2.3026,6.4632,5.8054
-2.3026,7.1508,5.8114
0.09531,7.3671,5.8084
-2.3026,6.983,5.8114
0.09531,6.6581,5.8114
-2.3026,9.6636,7.2407
-2.3026,6.8157,5.8351
-2.3026,7.4242,5.8204
-2.3026,7.2641,5.7964
0.09531,7.3722,5.8054
0.09531,7.5127,6.0164
0.09531,7.2241,5.9084
-2.3026,6.8784,5.8144
0.09531,7.3005,5.9002
-2.3026,7.4548,5.8174
-2.3026,6.831,5.8084
-2.3026,7.1847,5.8174
0.09531,7.3697,5.8174
-2.3026,7.3741,5.8174
-2.3026,7.397,5.9352
-2.3026,7.3834,5.9192
0.09531,7.6044,5.8144
0.09531,7.3344,5.8114
-2.3026,6.3854,5.8054
-2.3026,7.3066,5.8233
-2.3026,6.8025,5.8114
-2.3026,6.8353,5.8114
-2.3026,7.5055,5.8024
0.09531,7.045,5.8084
-2.3026,7.193,6.0357
-2.3026,6.831,5.9404
-2.3026,6.7958,5.9165
-2.3026,7.0826,5.9245
-2.3026,6.5178,5.9218
0.09531,6.8784,5.9791
-2.3026,7.1817,6.0547
0.09531,7.3285,6.0357
0.09531,9.8874,5.9272
-2.3026,7.0113,5.9192
-2.3026,6.7009,5.9192
0.09531,6.9949,5.9352
0.09531,6.8003,5.9741
0.09531,6.7766,5.969
-2.3026,6.8681,5.9218
-2.3026,7.7071,5.9218
0.74194,9.6624,7.4911
0.09531,6.8555,6.0663
0.09531,7.3079,5.9715
0.09531,7.5669,6.6041
-2.3026,7.2917,6.0429
-2.3026,7.9378,5.9378
0.09531,7.7498,5.9352
0.09531,6.8428,5.9352
-2.3026,7.0835,5.9245
-2.3026,6.8091,5.9165
-2.3026,7.1001,5.9218
-2.3026,7.2521,5.9378
-2.3026,7.4967,6.1614
0.09531,7.1839,5.9272
-2.3026,6.7359,5.9165
-2.3026,6.9783,5.9111
0.09531,7.2479,5.9766
0.09531,7.0868,5.9245
-2.3026,7.2256,6.1508
-2.3026,8.2303,5.9192
0.09531,8.7133,5.9218
0.09531,7.0309,5.9378
-2.3026,7.4043,6.1551
-2.3026,7.0004,5.9218
-2.3026,7.7626,5.9084
0.09531,7.0194,5.9218
-2.3026,7.0265,5.9165
-2.3026,6.5339,5.7933
-2.3026,7.1663,5.7841
-2.3026,7.3747,5.7964
-2.3026,6.8256,5.8144
-2.3026,6.3597,5.7933
0.09531,7.0683,5.8919
-2.3026,6.8774,5.7933
0.09531,7.1817,5.9056
-2.3026,7.3671,5.7903
-2.3026,6.982,5.7903
0.09531,9.6615,7.2124
-2.3026,6.8147,5.8144
-2.3026,7.4194,5.7718
-2.3026,6.6722,5.8054
0.09531,7.2917,5.8919
-2.3026,6.78,5.7903
-2.3026,7.4461,5.7933
-2.3026,7.4697,5.7964
-2.3026,7.3364,5.7841
-2.3026,7.9625,5.7903
-2.3026,7.2739,5.7718
-2.3026,7.4754,5.9002
-2.3026,7.1625,5.7872
-2.3026,7.3678,5.7903
-2.3026,7.2542,5.9029
-2.3026,8.3018,5.7749
-2.3026,6.9188,5.8752
-2.3026,7.6039,5.7933
-2.3026,7.3344,5.7933
-2.3026,7.045,5.7903
-2.3026,7.8698,5.8864
0.09531,7.0691,5.8892
-2.3026,6.5654,5.7994
-2.3026,7.6069,5.7841
0.09531,7.1531,5.7964
0.09531,7.4628,5.8808
0.09531,6.707,5.778
-2.3026,7.7071,5.7841
0.74194,9.6618,7.2138
0.09531,7.4224,5.7872
0.09531,7.2662,5.7811
-2.3026,6.6797,5.7811
0.09531,7.0968,5.7686
-2.3026,7.8698,5.7903
0.09531,7.3728,5.7841
0.09531,7.7489,5.7933
-2.3026,6.8407,5.7933
0.09531,7.2241,5.8864
0.09531,7.339,5.7903
-2.3026,6.5752,5.7841
0.09531,7.3012,5.8808
-2.3026,7.335,5.7872
-2.3026,7.2124,5.8974
-2.3026,6.7663,5.7811
-2.3026,6.254,5.7811
0.09531,7.0943,5.7811
0.09531,6.8866,5.778
0.09531,7.3834,5.8974
-2.3026,7.6368,5.7872
-2.3026,6.5163,5.7718
-2.3026,9.1215,5.7964
-2.3026,6.5397,5.7841
-2.3026,6.8978,5.7811
0.09531,7.3563,5.8836
0.09531,8.2893,5.8808
-2.3026,6.9642,5.778
0.09531,7.0742,5.8808
0.09531,7.3753,5.8024
-2.3026,6.8523,5.8024
0.09531,7.0389,5.7994
-2.3026,6.6696,5.8084
-2.3026,7.1516,5.7994
-2.3026,6.8523,5.8054
-2.3026,7.4402,5.778
-2.3026,6.707,5.7872
-2.3026,6.5178,5.7872
-2.3026,7.7803,5.7994
-2.3026,6.3988,5.7964
-2.3026,9.6631,7.2306
-2.3026,6.3405,5.7933
-2.3026,7.4449,5.9029
-2.3026,7.2648,5.7841
0.09531,7.4455,5.7933
-2.3026,7.1983,5.7964
0.09531,7.2999,5.8836
-2.3026,7.219,5.7903
-2.3026,7.4525,5.7903
-2.3026,7.1189,5.7994
-2.3026,6.788,5.7872
-2.3026,6.6594,5.7872
-2.3026,6.7812,5.7872
-2.3026,6.4411,5.7872
-2.3026,7.5969,5.7964
-2.3026,7.2263,5.7964
-2.3026,7.3589,5.7964
-2.3026,7.335,5.7994
-2.3026,8.2795,5.778
-2.3026,6.9661,5.7933
-2.3026,6.8168,5.7964
-2.3026,7.0459,5.7964
0.09531,7.1663,5.7994
0.09531,7.3747,5.8114
0.09531,7.1001,6.0017
-2.3026,7.3403,5.8084
0.09531,6.9178,5.9192
0.09531,7.1516,5.8114
0.09531,7.0149,5.9056
0.09531,6.7045,5.7933
0.74194,9.662,7.2212
0.09531,7.2648,5.7964
-2.3026,6.8353,5.8114
-2.3026,6.2936,5.8024
0.09531,7.4697,5.8114
0.09531,7.199,5.8114
0.09531,7.4737,5.9056
0.09531,7.1189,5.8114
-2.3026,6.75,5.8024
-2.3026,8.7652,5.7964
-2.3026,6.6581,5.8024
0.09531,7.3331,5.8024
-2.3026,8.0656,5.7964
-2.3026,8.0469,5.8114
-2.3026,7.3791,5.8054
0.09531,7.0432,5.7994
0.09531,7.3759,5.8024
0.09531,7.0725,5.7872
-2.3026,7.0742,5.9111
-2.3026,7.1531,5.8024
-2.3026,6.743,5.7903
-2.3026,7.4571,5.7933
-2.3026,6.9277,5.7872
-2.3026,6.6594,5.7964
-2.3026,9.6661,7.2634
-2.3026,8.1862,5.8024
0.09531,7.4691,6.0066
-2.3026,7.2662,5.7872
0.09531,7.3474,5.8054
-2.3026,7.7673,5.9192
0.09531,7.4934,5.9138
-2.3026,6.6149,5.7903
-2.3026,7.2766,5.7841
0.09531,7.4542,5.7964
-2.3026,7.3005,5.7994
-2.3026,7.0657,5.7903
-2.3026,6.3405,5.7872
-2.3026,7.9997,5.7964
0.09531,7.3703,5.8024
-2.3026,6.4647,5.7903
-2.3026,6.9689,5.7903
0.09531,7.0943,5.7872
-2.3026,6.6581,5.7872
-2.3026,6.4169,5.7933
-2.3026,6.6439,5.7994
0.09531,7.3357,5.7994
-2.3026,7.0274,5.7872
0.09531,7.0467,5.7964
-2.3026,6.9968,6.1987
-2.3026,7.5017,6.1966
-2.3026,6.5455,6.1987
-2.3026,6.3245,6.2068
0.09531,7.0623,6.2027
-2.3026,6.449,6.2027
0.09531,6.5808,6.3028
-2.3026,7.1877,6.3837
-2.3026,7.4414,6.2027
-2.3026,6.7489,6.2108
-2.3026,6.9604,6.2168
-2.3026,6.9977,6.2088
-2.3026,7.0571,6.2108
-2.3026,6.2936,6.2148
-2.3026,9.8863,6.2128
0.09531,6.8201,6.1905
0.09531,6.6709,6.1966
0.09531,9.6578,7.5225
-2.3026,8.1815,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
-2.3026,7.5879,6.2027
0.09531,7.4086,6.2088
-2.3026,7.2978,6.3701
-2.3026,6.3904,6.2068
-2.3026,6.9286,6.2068
-2.3026,6.5766,6.2007
-2.3026,6.4283,6.2108
-2.3026,7.7554,6.3083
-2.3026,6.5849,6.2027
-2.3026,7.6134,6.1966
0.09531,7.0657,6.2068
-2.3026,7.5295,6.2048
-2.3026,7.4833,6.387
-2.3026,7.7787,6.1946
-2.3026,6.6897,6.2007
-2.3026,9.1698,6.1987
-2.3026,6.4185,6.2991
-2.3026,7.1001,6.2048
-2.3026,6.4267,6.1946
-2.3026,7.3311,6.1966
-2.3026,8.2423,6.3684
-2.3026,7.4731,6.2108
-2.3026,6.7045,6.1987
0.09531,7.0493,6.2188
-2.3026,7.9886,6.2108
-2.3026,9.1737,6.1926
-2.3026,7.3285,6.2088
0.09531,7.2342,6.2918
-2.3026,8.5535,6.2048
-2.3026,7.1262,6.2068
-2.3026,6.9652,6.2068
-2.3026,6.7778,6.1946
-2.3026,7.3697,6.3065
-2.3026,7.5924,6.2027
-2.3026,7.3621,6.2108
-2.3026,7.4956,6.78
-2.3026,6.6835,6.2007
-2.3026,7.1149,6.2007
0.09531,6.9432,6.1946
-2.3026,8.3109,6.2027
-2.3026,7.7134,6.2048
-2.3026,6.7119,6.1844
-2.3026,6.5354,6.1966
0.09531,9.5292,6.1966
-2.3026,7.255,6.78
-2.3026,7.0968,5.7994
-2.3026,7.0985,5.628
-2.3026,6.9118,5.6387
-2.3026,7.4254,5.8054
-2.3026,6.8866,5.7994
-2.3026,6.9423,5.8836
-2.3026,7.3364,5.7841
0.09531,6.6984,5.7933
-2.3026,7.4426,5.7903
-2.3026,7.5454,5.7933
-2.3026,7.3939,5.7933
-2.3026,7.1018,5.7933
-2.3026,6.5808,5.7933
-2.3026,6.8576,5.628
0.09531,7.53,5.8947
-2.3026,7.8018,5.7964
-2.3026,7.0022,5.7994
-2.3026,6.4506,5.8084
-2.3026,7.1067,5.8054
-2.3026,6.5089,5.7964
-2.3026,7.1523,5.7964
-2.3026,6.9528,5.8054
-2.3026,8.9547,5.8054
-2.3026,7.064,5.8054
-2.3026,7.5332,5.7872
-2.3026,6.6581,5.7994
-2.3026,6.9903,5.7994
-2.3026,7.005,5.8114
-2.3026,7.1181,5.7964
-2.3026,7.7677,5.7841
-2.3026,6.8938,5.7964
-2.3026,7.3285,5.8084
-2.3026,7.1594,5.8024
-2.3026,6.5498,5.8024
-2.3026,6.6947,5.7872
-2.3026,7.4737,5.7964
-2.3026,6.866,5.628
-2.3026,6.471,5.7841
-2.3026,6.5555,5.7933
-2.3026,6.8998,5.8024
-2.3026,7.187,5.7933
0.09531,7.3106,5.628
0.09531,8.6014,5.7903
-2.3026,6.2693,5.6316
-2.3026,6.5738,5.7903
-2.3026,6.5339,5.6244
-2.3026,8.3302,5.7964
0.09531,7.3454,5.7841
0.09531,7.2718,5.7964
0.09531,6.4969,5.7841
-2.3026,7.6421,5.7933
-2.3026,6.5469,5.7964
-2.3026,7.9106,5.7933
-2.3026,6.4984,5.7964
-2.3026,6.7264,5.8084
-2.3026,7.6903,5.8144
-2.3026,6.7021,5.8084
-2.3026,7.8824,5.8114
-2.3026,7.205,5.8024
-2.3026,6.7925,5.7994
-2.3026,7.278,5.8233
0.09531,7.453,5.8114
-2.3026,7.5116,5.8054
-2.3026,6.8978,5.8144
-2.3026,6.6922,5.8084
-2.3026,6.5918,5.8054
-2.3026,7.8513,5.8054
-2.3026,7.4437,5.7964
-2.3026,6.6361,5.8174
-2.3026,6.7992,5.8054
-2.3026,6.8681,5.8084
-2.3026,6.6847,5.7994
-2.3026,7.6104,5.6528
-2.3026,6.7082,5.8114
-2.3026,6.5555,5.8084
-2.3026,7.1508,5.6493
-2.3026,7.3608,5.8114
-2.3026,7.0614,5.8024
-2.3026,7.2897,5.8174
-2.3026,6.8836,5.8054
1.1314,6.9451,5.8084
-2.3026,7.1945,5.8204
-2.3026,6.4647,5.6458
-2.3026,7.3153,5.6458
-2.3026,6.7179,5.8114
-2.3026,6.5455,5.7994
-2.3026,7.6742,5.8114
-2.3026,6.948,5.8114
-2.3026,6.9316,5.8084
-2.3026,7.0725,5.8114
-2.3026,7.3298,5.8114
0.09531,7.2065,5.6493
-2.3026,6.4299,5.7841
-2.3026,7.312,5.6423
-2.3026,8.6087,5.9084
-2.3026,7.3219,5.9138
-2.3026,6.8877,5.8024
-2.3026,7.7183,5.8114
-2.3026,6.5469,5.8054
-2.3026,7.3467,5.7964
-2.3026,7.2725,5.8054
-2.3026,6.6872,5.8054
-2.3026,7.6597,5.8054
-2.3026,6.4954,5.7872
-2.3026,6.531,5.8084
-2.3026,6.8385,5.8054
-2.3026,7.3292,5.8114
-2.3026,6.8866,5.7994
-2.3026,7.453,5.6423
-2.3026,7.3995,5.8024
-2.3026,7.1469,5.7933
-2.3026,7.196,5.8084
-2.3026,7.0265,5.7964
-2.3026,7.4437,5.7872
-2.3026,6.4771,5.7964
0.09531,7.1173,5.6423
-2.3026,7.3525,5.6316
0.09531,6.8702,5.7994
-2.3026,6.8722,5.8024
-2.3026,6.5612,5.7964
0.09531,8.1854,5.8024
-2.3026,7.7812,5.8024
-2.3026,7.1026,5.6387
-2.3026,7.0327,5.7933
-2.3026,6.6658,5.7872
0.09531,7.4805,5.8024
-2.3026,6.4663,5.7964
-2.3026,6.8014,5.7964
-2.3026,6.983,5.7964
-2.3026,6.7755,5.628
-2.3026,7.1594,5.8024
0.09531,6.8712,5.8024
-2.3026,7.205,5.6351
-2.3026,6.4363,5.7933
-2.3026,7.2521,5.7933
0.09531,6.5569,5.7964
-2.3026,7.3285,5.8084
-2.3026,6.7477,5.7964
-2.3026,7.4906,5.7872
-2.3026,6.9811,5.8024
-2.3026,7.856,5.6316
-2.3026,7.5481,5.6351
-2.3026,7.1756,5.8024
-2.3026,8.5815,5.7964
-2.3026,7.5995,5.8024
0.09531,7.0554,5.7933
-2.3026,7.0767,5.6423
-2.3026,7.2035,5.628
-2.3026,7.556,5.7994
-2.3026,6.686,5.7964
0.09531,6.4954,5.7811
-2.3026,6.686,5.7903
-2.3026,6.9614,5.7933
-2.3026,7.245,5.7433
0.09531,6.5281,5.7964
0.09531,6.5119,5.8024
-2.3026,6.407,5.8144
-2.3026,6.9028,5.8204
-2.3026,6.6439,5.8204
-2.3026,7.5295,5.8263
-2.3026,6.8907,5.8204
-2.3026,6.982,5.6528
0.09531,7.5679,5.9218
-2.3026,7.4536,5.8174
-2.3026,6.8003,5.8174
0.09531,6.5863,5.8144
-2.3026,7.1197,5.6633
-2.3026,6.7652,5.8204
-2.3026,7.0868,5.8144
-2.3026,7.0247,5.8084
-2.3026,6.6041,5.8114
-2.3026,6.7323,5.8114
-2.3026,7.1885,5.7994
-2.3026,8.1851,5.8084
-2.3026,6.64,5.6563
-2.3026,6.5441,5.8174
-2.3026,7.2828,5.6563
0.09531,6.8014,5.8144
-2.3026,7.1205,5.8263
-2.3026,6.6671,5.8204
-2.3026,7.772,5.8174
-2.3026,6.6282,5.8114
-2.3026,7.2725,5.8204
-2.3026,6.7732,5.8204
-2.3026,7.1601,5.8084
-2.3026,7.4822,5.8204
-2.3026,6.7131,5.8114
-2.3026,6.6068,5.8054
-2.3026,7.8652,5.8084
-2.3026,7.1326,5.8233
-2.3026,7.0943,5.8174
-2.3026,7.6793,5.8144
-2.3026,7.1786,5.8114
-2.3026,6.3786,5.8114
-2.3026,7.0623,5.8174
-2.3026,6.571,5.8024
-2.3026,6.5724,5.8174
-2.3026,6.4787,5.8174
0.09531,6.8825,5.8054
-2.3026,7.5072,5.8144
-2.3026,6.8753,5.8174
-2.3026,7.2641,5.8233
-2.3026,7.7732,5.8174
-2.3026,7.688,5.9272
0.09531,7.1601,5.8144
-2.3026,7.8774,5.8174
-2.3026,7.1847,5.6563
-2.3026,7.196,5.8144
-2.3026,6.578,5.8174
0.09531,6.9158,5.9325
-2.3026,8.0511,5.8292
-2.3026,6.994,5.8204
0.09531,6.6122,5.9165
-2.3026,7.3226,5.8233
-2.3026,7.0256,5.8084
-2.3026,8.616,6.0115
-2.3026,7.2985,5.8204
-2.3026,7.6497,5.8292
0.09531,7.0563,5.8054
0.09531,7.0406,5.8292
-2.3026,7.0784,5.6598
-2.3026,7.2065,5.6528
-2.3026,6.8566,5.8204
-2.3026,6.9528,5.8263
-2.3026,6.5696,5.6563
-2.3026,6.8223,5.8174
1.1314,7.0194,5.8204
0.09531,6.531,5.8114
-2.3026,6.7789,5.8144
0.09531,6.5738,5.9299
-2.3026,6.387,5.8233
0.09531,7.0985,5.8084
-2.3026,6.8866,5.9002
-2.3026,6.5104,5.8114
-2.3026,6.8712,5.8054
-2.3026,6.8125,5.7964
-2.3026,7.1824,5.8054
-2.3026,6.7045,5.8024
-2.3026,6.788,5.8024
-2.3026,7.4455,5.8054
-2.3026,7.1756,5.8024
-2.3026,6.4411,5.7964
0.09531,7.5332,5.7903
-2.3026,7.712,5.7903
-2.3026,6.8534,5.7841
0.09531,6.5555,5.8054
-2.3026,7.481,5.8084
0.09531,6.8795,5.7903
-2.3026,6.3938,5.8114
-2.3026,6.8948,5.8024
0.09531,7.1578,5.7994
-2.3026,6.9109,5.8084
-2.3026,7.2655,5.6493
-2.3026,6.9079,5.9056
-2.3026,6.6321,5.8024
-2.3026,7.0336,5.7964
-2.3026,6.5583,5.8024
-2.3026,7.038,5.8144
0.09531,7.2718,5.7994
-2.3026,6.9423,5.7964
-2.3026,6.3904,5.8114
-2.3026,7.2479,5.7994
-2.3026,6.5149,5.8114
-2.3026,7.2306,5.8024
-2.3026,7.426,5.8204
0.09531,6.9128,5.8114
0.09531,7.5099,5.8024
0.09531,8.1843,5.8024
0.09531,7.0022,5.8114
-2.3026,7.3357,5.6528
-2.3026,6.6607,5.8024
-2.3026,7.631,5.8084
-2.3026,7.1042,5.7903
-2.3026,7.3872,5.8054
-2.3026,7.0818,5.6387
-2.3026,7.6094,5.6528
-2.3026,6.7058,5.8114
-2.3026,7.7067,5.8233
-2.3026,7.8525,5.8174
-2.3026,6.8428,5.8084
-2.3026,6.949,5.8114
0.09531,7.4799,5.8114
0.09531,7.2863,5.8084
-2.3026,6.982,5.8233
-2.3026,6.9286,5.9056
-2.3026,7.4617,5.8024
-2.3026,6.4234,5.8054
0.09531,7.6681,5.8114
0.09531,7.1578,5.8084
-2.3026,6.8091,5.8024
-2.3026,7.1885,5.8054
0.09531,7.164,5.8054
-2.3026,6.7947,5.8174
0.09531,7.2514,5.8024
-2.3026,6.1314,5.6458
0.09531,6.5412,5.8114
-2.3026,6.6054,5.8084
-2.3026,6.8566,5.7964
-2.3026,7.5944,5.6387
-2.3026,6.9451,5.8024
-2.3026,7.0362,5.8174
0.09531,6.686,5.8084
-2.3026,8.1242,5.8024
